Sample,Grade,Topic,Sub-topic,Challenge Type,Student Mistake
6,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student treats decimals like whole numbers when adding or subtracting fractions. For example, when given 1/2 + 0.5, they might convert 0.5 to 5 and then add 1/2 + 5 instead of recognizing 0.5 is the same as 1/2 or converting 1/2 to a decimal and adding them as decimals."
7,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student misinterprets the decimal point and treats decimal numbers as whole numbers, or adds/subtracts the numbers without considering place value."
8,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student struggles to understand that decimals are a different way of writing fractions and attempts to add them as whole numbers, possibly confusing the decimal point with a comma or ignoring it entirely."
9,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses fractions and decimals, possibly trying to add the numerator and denominator of a fraction directly to a decimal without proper conversion, or misunderstands the place value of decimals. For example, if the problem is related to adding 1/2 and 0.3, the student might say the answer is '1.5' because they added the '1' from the 1/2 to the '0.3' and then just put them side by side."
10,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student misunderstands the relationship between fractions and decimals, potentially treating them as separate entities and not recognizing their equivalence. They may also struggle with proportional reasoning or the relative sizes of numbers less than one."
11,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student attempts to apply the concept of 'more' and 'less' directly to the fraction and decimal, without understanding their relative values or how they relate to a whole. Might incorrectly think a smaller number like 0.2 is 'more' than a larger fraction like 1/2 if only focusing on the digits."
12,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses the whole number quantity with the fractional part, believing the remaining amount after a fraction is subtracted is the same as the original whole. For example, if the problem involves 10 cookies and eating 1/2, they may think they still have 1/2 a box of cookies instead of 5 cookies. The student might also attempt to add or subtract the whole number from the fractional portion without proper conversions or understanding the relationship between the two."
13,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,The student struggles to differentiate between the whole and the fractional parts when comparing decimal and fraction representations of numbers like the problem prompt. They may also not understand the place values in decimals.
14,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student struggles with the concept of fractions and decimals representing parts of a whole, and may treat them as separate whole numbers or incorrectly add/subtract them without considering the denominator or place value. For example, they might see '1/2 + 0.5' and add 1 and 0, then add 2 and 5, getting something like '17'. They also might have difficulty understanding the concept of equivalent fractions, and treating numbers such as '1/2' and '1/4' as if they are representing the same whole number."
15,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses addition and multiplication when dealing with decimal fractions, and struggles with place value. The student may also misinterpret the problem's context, perhaps thinking it asks for the sum of the digits rather than the total value represented."
16,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student treats fractions and decimals as whole numbers and struggles with the concept of parts of a whole. For example, if the problem is 'Sarah ate 1/2 of a pizza and John ate 0.3 of the same pizza. How much pizza did they eat together?', the student might add 1 and 0.3 directly, resulting in 1.3 (incorrectly interpreted as one whole pizza and three slices)."
17,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student focuses on whole numbers and ignores the decimal component, or misunderstands the place value system when dealing with tenths."
18,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses fractions and decimals with whole numbers and attempts to add or subtract numerators and denominators/decimal places directly without understanding the underlying concepts of equivalent fractions or decimal place value. For example, if the problem is 1/2 + 0.3, they might respond with something like '1 + 0 = 1' or '2 + 3 = 5', or even combine them illogically."
19,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses the fractional part with the whole number or treats the decimal as a separate, unconnected number. For example, if the problem involves adding 1/2 and 0.5, the student might add 1+0 and 2+5 and then combine it or incorrectly add 1 and 0.5, disregarding the denominator of 2 completely."
20,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student adds the whole numbers and decimals separately, misunderstanding the place value relationship. For example, given 2.5 + 1.3, the student answers 3.8 as 2+1=3 and 5+3 = 8, forgetting the decimal."
21,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student attempts to apply a rule they learned (likely for whole numbers) to fractions/decimals without fully understanding their properties. They may try to add the whole numbers separately and the fractions/decimals separately, without converting to a common denominator or considering place value correctly."
22,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses the numerator and denominator when converting a fraction to a decimal or vice versa, possibly thinking 1/2 is equal to 2. They might also struggle to represent parts of a whole accurately."
23,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,The student attempts to add unlike units (fractions and whole numbers) directly without converting or understanding the relationship between the different representations of numbers. They might add the numerators/decimals directly to the whole numbers.
24,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student misunderstands decimal place value or incorrectly aligns decimal points during addition or subtraction. They might add the whole numbers and then append the decimal parts without considering their place value, or simply make a calculation error due to inexperience with the concept."
25,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student misunderstands the relationship between tenths and hundredths and incorrectly converts a tenth to a hundredth. For example, if the problem involves adding 0.1 and 0.05, they might add 0.1 and 0.05 to get 0.15 incorrectly, treating the 0.1 as 1/10 and mistakenly thinking it's the same as 10/100 like the 0.05 represents in terms of 1/100."
26,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student misinterprets the decimal point as a separator instead of a place value marker. For example, in '0.5', they might see it as '0' and '5' separately, not understanding it represents five-tenths."
27,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student believes all numbers can be added together in a problem regardless of the operation or context, mixing whole numbers, decimals and fractions without understanding their place values or relative sizes. For example, adding the whole number part of a fraction or decimal directly to the denominator or decimal places."
28,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses tenths and hundredths, possibly misinterpreting decimal place value. They may also struggle with the concept of 'half' in relation to a decimal like 0.5."
29,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student interprets fractions and decimals as whole numbers and performs basic addition or subtraction without understanding the proportional relationships represented. For example, they might be asked 'Sarah has 1/2 of a pizza. John eats 0.3 of the pizza. How much pizza is left?' and the student responds with 0.2 or 0.5 because they treat 1/2 and 0.3 as if they could directly be subtracted, or added as a sum without finding a common unit or context (like the whole pizza). They may also incorrectly treat 0.3 as simply 3."
30,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student doesn't understand the concept of fractions as parts of a whole. They might treat the numerator and denominator as separate numbers to operate on, or misinterpret the meaning of the decimal point. For example, if the problem asks 'What is 1/2 + 0.5?', the student might add the numerators (1+0=1) and then separately add the denominator (2+5=7), resulting in an answer unrelated to the question (e.g., thinking 1/7 is the answer). Or they just treat the numbers as separate, so 1 + 2 + 0 + 5, getting 8 as the answer."
31,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student doesn't understand that fractions and decimals represent parts of a whole and might try to add the numerator and denominator separately, or simply see the numbers and add/subtract them as whole numbers without considering their relationship to the whole."
32,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student believes fractions always represent equal parts, but struggles to visualize the parts when the whole isn't immediately obvious or when dealing with decimals that aren't readily converted to familiar fractions (like halves or fourths)."
33,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses fractions and decimals, potentially treating them as whole numbers or misinterpreting their values. For example, if the problem involves adding 1/2 and 0.5, the student might just add 1 and 5 and get 6, or think they're the same thing and just write down one of the numbers. Alternatively, they might not understand that 0.5 means half, and therefore struggle to relate the numbers, or they might misinterpret 0.5 as 'zero point five units', rather than half a unit."
34,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student tries to add fractions and decimals directly without converting them to a common form (either both fractions or both decimals). For example, adding the whole number part of the decimal to the numerator of the fraction and the decimal part to the denominator."
35,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student tries to add the whole numbers and fractions/decimals separately but doesn't understand the relationship or forgets to carry over or combine appropriately. For example, if the problem is 2.5 + 1/2, they might write something like 2 + 0.5 + 1 + 0.2 = 3.7, misunderstanding the value of 1/2 or its relationship to the decimal."
36,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,The student confuses the meaning of 'half' and attempts to add the numbers as whole numbers instead of finding a fraction or decimal equivalent.
37,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses the decimal point with a whole number or ignores it completely. For example, in a problem like 'Sarah has 2.5 cookies, and John has 1.2 cookies. How many cookies do they have together?', the student might add 2 and 5, then 1 and 2 separately, and state the answer as 37 cookies, or 37 cookies without understanding the place value."
38,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,The student interprets the decimal as a whole number and struggles with the concept of parts of a whole represented by fractions. They may also add or subtract the numbers without considering the fractional component or the place value of the decimal.
39,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses the decimal point with a whole number, or simply ignores it entirely when performing operations like addition. They might add the digits as if they were all whole numbers, disregarding the place values represented by the decimal."
40,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student adds the whole numbers and decimal portions separately when they shouldn't (e.g., treats 1.2 as 1 + 2, misunderstanding decimal place value). Might also misinterpret fractional parts as separate whole numbers."
41,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,The student attempts to 'combine' fractions and decimals without understanding equivalent representations or place value. They might add numerators to whole numbers directly or attempt to treat the decimal part as a whole number component.
42,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student misunderstands the concept of a fraction representing a part of a whole, possibly interpreting it as a separate quantity to be added without considering the context of the problem. The student may also struggle with place value when dealing with decimals, confusing tenths and hundredths.  For example, if the problem is: 'Sarah has 0.5 of a pizza.  John has 1/4 of a pizza. How much pizza do they have together?', the student might: 1. Add the whole numbers separately (0+1). 2. Convert the fraction to a decimal incorrectly (e.g., 1/4 = 0.1 or 0.2, not understanding the precise relationship.) 3. Add these incorrect values together. Another possibility is the student might just state two numbers from the problem and the fraction or decimal signs as their answer, without understanding the question."
43,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student misunderstands decimal place value and thinks 0.5 is bigger than 0.7, or misinterprets the word 'more' as something related to whole numbers. The student also may have difficulty with relating fractions to decimals and might just pick the bigger whole number from a fraction (e.g. pick '2' from 1/2)."
44,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student interprets the decimal as a whole number or a fraction, neglecting the place value. For example, they see '0.5' and think it's '5' or a whole object, without understanding it represents a part of a whole."
45,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student adds the whole number part of a decimal to the numerator of a fraction, ignoring the decimal's place value and treating it as a simple whole number."
46,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses the meaning of 'fraction' with 'a whole number'. They try to add the whole number components and the fractional components separately, incorrectly treating the fraction as another digit in the whole number place."
47,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student struggles to understand the concept of sharing or dividing a whole quantity and may attempt to add or subtract parts incorrectly, confusing fractions/decimals with whole numbers."
48,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,The student confuses the meaning of 'half' when applied to a whole and simply divides the numbers given in the problem without considering the context. They also struggle with the decimal point and treat it like a simple whole number.
49,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,The student doesn't understand the concept of a fraction and likely sees the decimal as a whole number or simply misinterprets the meaning of the words. They might attempt to add the numbers directly without regard to place value or the fractional component.
50,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses the meaning of 'half' and 'decimal points' without correctly calculating, likely drawing a picture that does not reflect the question."
51,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student attempts to add the whole number to the numerator of a fraction without converting the fraction to a decimal first, and also may be confusing the meaning of tenths or hundredths depending on the format presented (e.g., writing 0.5 as '5' or 1/2 as just '1')."
52,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses fractions and decimals, attempting to directly compare them without converting to a common format. They might also misunderstand the meaning of 'more' or 'less' in a fractional/decimal context, potentially focusing on the whole number part (if any) rather than the fractional/decimal part."
53,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,The student misunderstands decimal place value and/or fractional representation. They might treat 0.5 as 5 or have difficulty converting between fractions and decimals.
54,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student attempts to add the whole number parts of the numbers, then attempts to add the decimal/fractional parts separately, but doesn't understand the concept of place value with decimals. For example, if the problem is 2.5 + 1.3, the student might write something like '2 + 1 = 3' and then '5 + 3 = 8' so the answer is '38' or maybe '3.8' without understanding the correct place value."
55,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,The student misunderstands decimal place value and treats 0.5 as a whole number (5) when adding or comparing. They might also struggle to visualize parts of a whole when dealing with fractions like halves and quarters.
56,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student attempts to add the numbers as if they were whole numbers, ignoring the decimal point or the fractional part. They may also struggle with understanding the concept of 'half' and its relationship to 0.5."
57,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student adds the whole numbers and then adds the decimals separately without understanding the place value relationship (e.g., adding tenths to ones)."
58,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student attempts to add the whole numbers and then the decimals separately without understanding place value or how to combine them correctly. They treat the numbers as if they are separate units (e.g., thinking 2 + 0.5 is 2.5, not understanding the 0.5 represents a part of a whole). The problem might involve a simple decimal addition like 'Sarah has 2 apples. Then she gets 0.5 more apples. How many apples does she have?'"
59,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student adds the numerator and denominator of a fraction together, then misinterprets the decimal point by shifting it to the right when converting from fraction to decimal."
60,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses the order of operations, incorrectly adding or subtracting before multiplying or dividing when working with fractions and decimals presented in the word problem. They might also misinterpret what the fractional part of a number represents, e.g., thinking 1/2 means a whole instead of half of something."
61,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student struggles to differentiate between the whole and parts of the fraction or decimal problem, likely focusing on individual numbers and operations in isolation without representing the relationship between them. They might add all numbers presented, regardless of operation needed. They may also misinterpret decimal places as separate whole numbers."
62,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses fractions and decimals, and attempts to add the numerators and denominators directly, perhaps seeing them as separate whole numbers or thinking they can combine them like place values. They might also misinterpret the problem and attempt an operation that isn't required, possibly subtraction instead of addition, or multiplication/division without understanding the concept."
63,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student adds the numerators and denominators separately when adding fractions, and doesn't understand decimal place value, adding the digits without regard for their position after the decimal point."
64,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student struggles to translate the word problem into a mathematical expression involving fractions or decimals, possibly confusing whole number quantities or operations. For example, if the problem is 'Sarah has half a pizza. She eats a quarter of the pizza. How much pizza does she have left?', the student might incorrectly add or subtract the fractions without understanding they represent parts of a whole pizza."
65,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student is unsure how to represent a fraction visually (e.g., drawing the shape and shading the correct amount) when given the fraction or decimal equivalent. They might miscount the total sections or shade the incorrect number of sections, leading to an incorrect pictorial representation."
66,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses the decimal point with a comma separator used in large numbers, or simply disregards the decimal point altogether, treating decimal fractions as whole numbers."
67,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student misunderstands the concept of a fraction representing a part of a whole or incorrectly visualizes the relationship between fractions and decimals, potentially confusing the numerator and denominator or not understanding place value in decimals."
68,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student doesn't understand that decimals represent parts of a whole and may treat them as whole numbers or simply ignore the decimal point. For example, they might add 0.5 and 0.2 and get 7 instead of 0.7, or misinterpret the place value of decimal numbers."
69,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student struggles to understand that the decimal and fraction represent the same quantity and attempts to combine them without proper conversion or understanding of place value. They might try to add the whole number part of the fraction to the decimal directly, or treat the numerator and decimal places as interchangeable numbers."
70,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses the meaning of 'half' or a decimal like 0.5. They might not understand that fractions and decimals represent parts of a whole and treats the numbers as independent entities, adding or subtracting without considering the context of the problem or visual representation."
71,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,The student confuses the whole number quantity with a part represented by the fraction and attempts to directly add or subtract them without considering a common denominator or equivalent representations. They might see a question like 'Sarah has 1/2 of a pizza and eats 2 slices. How much pizza is left?' and respond by saying she has 1/2 - 2 = -1 and 1/2 of pizza or thinking there's negative pizza.
72,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses fractions and decimals or doesn't understand their relationship, potentially treating the fraction as a whole number or making place value errors when converting between the two."
73,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student struggles with relating fractions to a whole and decimals and might just be writing numbers down randomly or adding/subtracting unrelated values without understanding the problem's context, possibly misinterpreting key terms like 'half' or 'total'."
74,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student misunderstands decimal place value and treats all digits as whole numbers when comparing or operating with decimals. For example, they may think 0.5 is greater than 0.7 because 5 is greater than 7, or they misalign the decimal point during addition/subtraction."
75,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student believes fractions and decimals are interchangeable and attempts to add them directly without considering place value or common denominators. They also might be visualizing the problem literally, rather than mathematically. For example, if the problem is 1/2 + 0.2, they might think it is just 1+0 because the one looks similar. Or they try to add one of the values to another, or misinterpret the meaning of those numbers."
76,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student doesn't understand the relationship between fractions and decimals, likely treating them as unrelated numbers or focusing only on the whole number part. For example, if the problem is 'Sarah ate 1/2 of a pizza. John ate 0.3 of the pizza. How much of the pizza did they eat in all?', the student might add 1 and 0, getting '1'. Or they might say John ate more because 3 is bigger than 2, without considering that 0.3 is less than 0.5 (1/2)."
77,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,The student is unable to identify or compare fractions and decimals correctly; Possibly confusing the whole number portion of a decimal as the numerator of a fraction or misinterpreting decimal place value.
78,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student misinterprets the problem by focusing solely on whole numbers and ignores or misunderstands the fractional/decimal component, potentially adding the whole numbers and then disregarding the rest. For example, given the problem 'Sarah has 2.5 apples and John has 1 apple. How many apples do they have together?', the student answers '3'."
79,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student treats the fraction as a whole number or misunderstands its relationship to the decimal, potentially adding them directly without considering their place value or fractional nature. They might also misinterpret the problem's context, assuming unrelated operations are required."
80,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student attempts to add the decimal and whole number parts separately without considering place value, resulting in an incorrect answer. For example, if the problem is 2.5 + 3, the student might write 5.5 because they added 2+3 and then just copied the .5 without understanding that the 5 is 5 tenths."
81,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student struggles to differentiate between fractions and decimals, possibly converting one incorrectly or treating them as interchangeable whole numbers."
82,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student adds the whole numbers and the decimal parts separately, without understanding place value, or misinterprets the decimal as representing a separate, unrelated quantity."
83,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student is struggling to differentiate between whole numbers, fractions, and decimals. They might try to treat the fractions or decimals as whole numbers, add or subtract them incorrectly, or not understand their relative sizes."
84,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student adds the whole numbers and the decimal parts separately, without considering place value or equivalent fractions if needed. For example, in a problem like 'Sarah has 1.2 apples and John gives her 2 more. How many apples does Sarah have?', the student might answer 3.2 because they add 1 + 2 and then just copy the .2."
85,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student struggles to identify the necessary operation (addition, subtraction, multiplication, or division) to solve a problem involving fractions or decimals. They may randomly choose an operation or misinterpret the problem's context, leading to incorrect calculations."
86,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student struggles with place value and confuses tenths and hundredths, possibly interpreting 0.1 as 1."
87,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student attempts to add the decimal part of the number to the fractional part directly, without converting to a common format or understanding their place values (e.g., thinking 0.5 and 1/2 are the same and can be combined naively)."
88,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student struggles to visually represent the fractions and decimals, confusing the whole and its parts. They may attempt to add the digits directly without considering place value or the concept of equivalent fractions."
89,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses the decimal point with a whole number or incorrectly adds the digits instead of considering place value. For example, given the problem: ""Sarah has 2.5 apples and John has 1.25 apples. How many apples do they have together?"" The student might respond with '3.75' incorrectly summing the numbers, potentially by adding '2 + 1 = 3' and '5 + 25 = 30' resulting in a wrong answer of 3.30, or maybe simply '375'."
90,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,The student tries to treat decimal parts as whole numbers or doesn't understand place value when comparing fractions or decimals. They may not understand the relative size of fractions like 1/2 and 1/4 or how to relate tenths and hundredths.
91,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,The student misinterprets the problem as requiring addition or subtraction instead of multiplication when dealing with a 'fraction of' a quantity. Perhaps they see 'of' and assume it means to add the fraction and the whole number.
92,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,The student struggles to understand the concept of a fraction representing a part of a whole. They may misinterpret the problem as adding the numerator and denominator or performing some other operation unrelated to the fractional part. They might also confuse the decimal and its place value with a different whole number.
93,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student doesn't understand the concept of 'half' and interprets it as a whole number or a different unrelated quantity. They might be visually trying to divide something up, but not representing it numerically correctly."
94,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,The student misinterprets the fraction as a whole number or confuses fraction and decimal operations.
95,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student misunderstands the concept of fractions and decimals as representing parts of a whole, and instead tries to add the numerators and denominators separately, or mistakes a decimal for a whole number."
96,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student misunderstands the relationship between fractions and decimals, attempting to add the numerator and denominator of a fraction to a decimal number without proper conversion or understanding of place value. For example, attempting to add 1/2 + 0.3 by doing 1+0.3 and 2 resulting in 1.3/2 or 1.32."
97,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student adds the whole numbers and fractional parts separately, without considering the common denominator or the place value of the decimal. They might also misinterpret the wording and perform an operation other than the required addition or subtraction."
98,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student misunderstands the concept of a fraction and tries to add the numerator and denominator directly, or attempts to perform a calculation without understanding what the problem is asking. For example, in a problem like 'Sarah has 1/2 of a pizza and John has 1/4 of a pizza. How much pizza do they have together?', the student might write 1+2+1+4=8, or simply write '8'. They may also not realize that 1/2 and 1/4 represent parts of a whole."
99,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses the meaning of 'half' (1/2 or 0.5) and attempts to apply it to a whole number situation incorrectly, possibly by trying to divide the total number of items by the numerator of the fraction shown instead of dividing by the whole."
100,K5,Numbers and Operations,word problems involving fractions and decimals,Conceptual misunderstanding,"The student confuses the operation; they might add the numerator and denominator separately instead of recognizing the decimal representation and its relationship to fractions. They may also misinterpret the word problem context, for instance, thinking they need to combine unrelated numbers mentioned."
1,K1,Measurement,Tell time,Conceptual misunderstanding,The student confuses the hour and minute hands and/or struggles to understand the concept of 'past' and 'to' the hour. They may also miscount the number of 'ticks' or intervals on the clock face.
2,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the hour and minute hands, focusing on the length of the hands rather than their position to tell time. They might also struggle with numbers beyond 12 when representing the minute hand."
3,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the minute hand and the hour hand or struggles with the order of numbers on the clock face. They might count the numbers in reverse, or from the wrong starting point."
4,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the minute hand with the hour hand and/or struggles to differentiate between the numbers on the clock face, potentially misinterpreting the position of the hands, or simply counting the numbers incorrectly."
5,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the hour and minute hands, believing the longer hand indicates the hour and the shorter hand indicates the minutes. Also, the student might not fully grasp the concept of the hour hand's movement between numbers as the minutes increase."
6,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the hour and minute hands, or doesn't understand the function of each hand in reading the time on an analog clock. For example, if the hour hand is pointing at the 3 and the minute hand at the 12, they might say '12:03' instead of '3:00'."
7,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the minute hand and the hour hand, or doesn't understand the concept of passing the hour."
8,K1,Measurement,Tell time,Conceptual misunderstanding,"The student misinterprets the position of the hour hand and minute hand, possibly focusing on only one hand at a time or confusing their roles."
9,K1,Measurement,Tell time,Conceptual misunderstanding,The student struggles with the concept of 'hour' and 'minute' as distinct units. Might confuse the hands on the clock or misinterpret the numbers.
10,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the minute and hour hands, focusing solely on the position of the hour hand while disregarding the minute hand's influence on the time. Might point to the number the short hand is on, and state that is the time, regardless of minute hand position."
11,K1,Measurement,Tell time,Conceptual misunderstanding,"The student is confused about the roles of the hour and minute hands, or struggles to differentiate between them. They might point to the minute hand and say 'It's 2 o'clock!' regardless of its actual position."
12,K1,Measurement,Tell time,Conceptual misunderstanding,"The student is unsure which hand represents which time unit (hour vs. minute), possibly confusing the roles. They might also misinterpret the clock face markings as simple counting numbers instead of intervals and fractions of an hour. The student may believe both hands point at the same number."
13,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the hour and minute hands, or doesn't understand how the hour hand moves throughout the hour. They might say it's 6 o'clock when the minute hand is on the 6 and the hour hand is close to the 3, indicating half-past two or three depending on where the student is looking."
14,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the hour and minute hands, or focuses on the numbers without understanding their relationship to the clock face, potentially misinterpreting the hour hand as indicating minutes or vice versa."
15,K1,Measurement,Tell time,Conceptual misunderstanding,"The student is unsure of which hand represents hours and which represents minutes, or they may misinterpret the number the hand is pointing to. They might also confuse the order of the numbers on the clock face."
16,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the hour and minute hands, or doesn't understand the relative positions of the hands. May also struggle with counting individual minutes, or simply guesses at the hour shown."
17,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the hour and minute hands, or struggles to understand the concept of 'past' the hour. They might say it's 3:00 when it's actually 2:55, focusing only on the number the hour hand is closest to, or they may misinterpret the direction of the hands on the clock."
